PATH,ROW,astext
194,55,"POLYGON((-2.24789909492501 6.59137696331039,-2.24792 6.59138,-2.23843631529399 6.63596360258494,-2.23191562630936 6.66661791209464,-1.94025350920259 8.03774615193668,-1.93159140907507 8.07846741604527,-1.92425 8.11298,-1.92422754816135 8.11297673880131,-0.2637 7.87178,-0.272558002339614 7.83084060992477,-0.585838509245956 6.38293933563324,-0.59276 6.35095,-2.24789909492501 6.59137696331039))"
194,56,"POLYGON((-2.55488831290303 5.14489975493105,-2.55489 5.1449,-2.5536452150809 5.15076516629642,-2.53892004250675 5.22014710093084,-2.24789909492501 6.59137696331039,-2.23843631529399 6.63596360258494,-2.23193 6.66662,-2.23191562630936 6.66661791209464,-0.57654 6.42616,-0.585838509245956 6.38293933563324,-0.896622685260506 4.93837459877844,-0.90379 4.90506,-2.55488831290303 5.14489975493105))"
194,57,"POLYGON((-2.86147040662813 3.69833008613721,-2.84552237651538 3.77357889260793,-2.55488831290303 5.14489975493105,-2.5536452150809 5.15076516629642,-2.53894 5.22015,-2.53892004250675 5.22014710093084,-0.88765 4.98028,-0.896622685260506 4.93837459877844,-1.20502251652891 3.49804561244381,-1.2134 3.45892,-2.86147040662813 3.69833008613721))"
194,58,"POLYGON((-3.15196753271984 2.32697964158752,-2.86147040662813 3.69833008613721,-2.84553 3.77358,-2.84552237651538 3.77357889260793,-1.19732 3.53416,-1.20502251652891 3.49804561244381,-1.51555074499601 2.04208810194709,-1.52184 2.0126,-3.16791 2.25172,-3.15196753271984 2.32697964158752))"
194,59,"POLYGON((-1.51555074499601 2.04208810194709,-1.82321407181135 0.595204250596099,-1.82939 0.56616,-3.47447 0.80514,-3.46123301324256 0.867603801323861,-3.15197 2.32698,-3.15196753271984 2.32697964158752,-1.50582 2.08785,-1.51555074499601 2.04208810194709))"
194,60,"POLYGON((-1.82321407181135 0.595204250596099,-2.12582623169183 -0.830980899314402,-2.13631 -0.88039,-3.78142 -0.64141,-3.77161592818856 -0.595204250595704,-3.46123301324256 0.867603801323861,-3.45852 0.88039,-1.81341 0.64141,-1.82321407181135 0.595204250596099))"
194,61,"POLYGON((-2.12582623169183 -0.830980899314402,-2.43028563921965 -2.26764489346077,-2.44286 -2.32698,-4.08901 -2.08785,-4.08188283198626 -2.05433224404356,-3.77161592818856 -0.595204250595704,-3.76544 -0.56616,-2.12035 -0.80514,-2.12582623169183 -0.830980899314402))"
194,62,"POLYGON((-2.43028563921965 -2.26764489346077,-2.73335880956701 -3.69831872026938,-2.7493 -3.77357,-4.3975 -3.53415,-4.38727402992255 -3.48620402739106,-4.08188283198626 -2.05433224404356,-4.07298 -2.01259,-2.42691 -2.25171,-2.43028563921965 -2.26764489346077))"
194,63,"POLYGON((-3.03994080702828 -5.14487843009767,-3.04816355344985 -5.18367503743881,-3.05589 -5.22013,-3.05590015474417 -5.2201285248292,-4.70717 -4.98025,-4.69820427176617 -4.9383763554023,-4.38727402992255 -3.48620402739106,-4.38143 -3.45891,-2.73335880956701 -3.69831872026938,-2.73335 -3.69832,-3.03994080702828 -5.14487843009767))"
194,64,"POLYGON((-3.34692130594511 -6.59136835767853,-3.35210953427935 -6.61581436555273,-3.36289 -6.66661,-3.3629134923064 -6.66660658755588,-5.01829 -6.42615,-5.01070976450132 -6.39091670591654,-4.69820427176617 -4.9383763554023,-4.69103 -4.90503,-3.03994080702828 -5.14487843009767,-3.03993 -5.14488,-3.04816355344985 -5.18367503743881,-3.05590015474417 -5.2201285248292,-3.34692130594511 -6.59136835767853))"
194,65,"POLYGON((-3.65456088245516 -8.03771696673239,-3.6612714388525 -8.0692650410071,-3.67057 -8.11298,-3.67059893595436 -8.11297579661503,-5.33112 -7.87176,-5.32226055171796 -7.83081419638881,-5.01070976450132 -6.39091670591654,-5.00206 -6.35094,-3.34692130594511 -6.59136835767853,-3.34691 -6.59137,-3.35210953427935 -6.61581436555273,-3.3629134923064 -6.66660658755588,-3.65456088245516 -8.03771696673239))"
194,66,"POLYGON((-3.67059893595436 -8.11297579661503,-3.96314577006163 -9.4839162568375,-3.9696636881363 -9.51446069131157,-3.9792 -9.55915,-3.97923770392032 -9.55914452320901,-5.34700518659769 -9.36046553809357,-5.50124557845608 -9.33806090798915,-5.64596 -9.31704,-5.63796996511436 -9.28035474742445,-5.63728086404001 -9.27719082544859,-5.50128108899821 -8.65276475359343,-5.32226055171796 -7.83081419638881,-5.3148 -7.79656,-3.65456088245516 -8.03771696673239,-3.65454 -8.03772,-3.6612714388525 -8.0692650410071,-3.67059893595436 -8.11297579661503))"
194,67,"POLYGON((-5.50128 -10.8290650233564,-5.76839769461926 -10.7902753075983,-5.96311 -10.762,-5.95345392848567 -10.7179971101652,-5.65555708007142 -9.36047586734508,-5.63797533170556 -9.28035552696674,-5.63728086404001 -9.27719082544859,-5.62953 -9.24187,-5.5012773508087 -9.26049900110822,-5.36459264162495 -9.28035277890476,-5.36458502867554 -9.2803538847037,-3.96314577006163 -9.4839162568375,-3.96312 -9.48392,-3.9696636881363 -9.51446069131157,-3.97923770392032 -9.55914452320901,-4.27293641709057 -10.9298947103667,-4.28044467812824 -10.9649372548557,-4.28905 -11.0051,-4.28909173844145 -11.0050939389179,-5.00869691666684 -10.9005958810068,-5.50128 -10.8290650233564))"
194,68,"POLYGON((-5.50127767726329 -12.3199889158997,-5.76843369329709 -12.2811967813366,-6.28286 -12.2065,-6.27342924818061 -12.1638848130001,-5.99386308333316 -10.9005958810068,-5.97612637853735 -10.8204481890613,-5.95345392848567 -10.7179971101652,-5.94655 -10.6868,-5.50128 -10.7514760893855,-5.23416230538074 -10.7902753075983,-5.02643362146265 -10.8204481890613,-4.27293641709057 -10.9298947103667,-4.2729 -10.9299,-4.28044467812824 -10.9649372548557,-4.28909173844145 -11.0050939389179,-4.58420583560756 -12.3755947950398,-4.59046728484101 -12.4046727740907,-4.6004 -12.4508,-4.60045684753906 -12.4507917455073,-4.66720257329014 -12.4410999960446,-5.50127767726329 -12.3199889158997))"
194,69,"POLYGON((-4.85802597329291 -13.6399151843909,-4.87537066011045 -13.7199906731533,-4.89726979767309 -13.8210927663908,-4.90459856436966 -13.8549275990071,-4.91356 -13.8963,-4.91362089118349 -13.8962911540672,-5.50128 -13.8109193041248,-5.76825369659928 -13.7721348489488,-6.12718933988955 -13.7199906731533,-6.60553 -13.6505,-6.59670949860891 -13.6110159239986,-6.37031110667244 -12.5975665839377,-6.33535774865233 -12.4411014371873,-6.31744992988647 -12.3609389106121,-6.27342924818061 -12.1638848130001,-6.26615 -12.1313,-5.50128 -12.2423939137207,-5.23412477812439 -12.2811970033557,-4.68511007011353 -12.3609389106121,-4.58420583560756 -12.3755947950398,-4.58417 -12.3756,-4.59046728484101 -12.4046727740907,-4.60045684753906 -12.4507917455073,-4.63224889332757 -12.5975665839377,-4.85802597329291 -13.6399151843909))"
194,70,"POLYGON((-5.76804393235307 -15.2629794106417,-5.79157911072197 -15.2595610630009,-6.93146 -15.094,-6.92222155840617 -15.0530726176248,-6.59670949860891 -13.6110159239986,-6.58867 -13.5754,-6.14453402670709 -13.6399151843909,-5.50128 -13.7333542540424,-5.23430630340072 -13.7721348489488,-4.89726979767309 -13.8210927663908,-4.89722 -13.8211,-4.90459856436966 -13.8549275990071,-4.91362089118349 -13.8962911540672,-5.19351875053497 -15.1795045374205,-5.21098088927803 -15.2595610630009,-5.21242656509175 -15.2661888755767,-5.22239604290644 -15.3118947176524,-5.22881 -15.3413,-5.22885925938958 -15.3412928453604,-5.50128 -15.3017253187678,-5.76804393235307 -15.2629794106417))"
194,71,"POLYGON((-5.50128 -16.5804064884925,-5.52996671721775 -16.7108888541212,-5.53890961993798 -16.7515659066284,-5.54648 -16.786,-5.5465449437199 -16.7859905682137,-7.261 -16.537,-7.25143798223455 -16.4951161660519,-6.92222155840617 -15.0530726176248,-6.91442 -15.0189,-5.80904124946503 -15.1795045374205,-5.50128 -15.2242202994001,-5.23451606764693 -15.2629794106417,-5.21242656509175 -15.2661888755767,-5.21235 -15.2662,-5.22239604290644 -15.3118947176524,-5.22885925938958 -15.3412928453604,-5.50128 -16.5804064884925))"
194,72,"POLYGON((-5.8502085755744 -18.1550900407352,-5.85730606857859 -18.1870898356033,-5.86689 -18.2303,-5.86698259827457 -18.2302865467134,-7.59451 -17.9793,-7.58631220332478 -17.9438350344263,-7.25143798223455 -16.4951161660519,-7.24376 -16.4619,-5.52996671721775 -16.7108888541212,-5.52989 -16.7109,-5.53890961993798 -16.7515659066284,-5.5465449437199 -16.7859905682137,-5.8502085755744 -18.1550900407352))"
194,73,"POLYGON((-6.17356405536422 -19.5988877963048,-6.18147682014942 -19.6342109364437,-6.19039 -19.674,-6.1904846814948 -19.6739862488199,-7.93238 -19.421,-7.9245730841016 -19.3876767530377,-7.58631220332478 -17.9438350344263,-7.57705 -17.9043,-5.8502085755744 -18.1550900407352,-5.85014 -18.1551,-5.85730606857859 -18.1870898356033,-5.86698259827457 -18.2302865467134,-6.17356405536422 -19.5988877963048))"
194,74,"POLYGON((-6.50033926873596 -21.0421870376848,-6.50796844775282 -21.0758746097882,-6.51735 -21.1173,-6.51745977214832 -21.1172840557841,-8.27503 -20.862,-8.26713579758263 -20.8287901941375,-7.9245730841016 -19.3876767530377,-7.91469 -19.3461,-6.17356405536422 -19.5988877963048,-6.17348 -19.5989,-6.18147682014942 -19.6342109364437,-6.1904846814948 -19.6739862488199,-6.50033926873596 -21.0421870376848))"
194,75,"POLYGON((-6.83092346232774 -22.484886427092,-6.83819965176037 -22.5166315198537,-6.84814 -22.56,-6.84826768225523 -22.5599814527844,-8.62288 -22.3022,-8.6134531537553 -22.2631561938019,-8.26713579758263 -20.8287901941375,-8.25707 -20.7871,-6.50033926873596 -21.0421870376848,-6.50025 -21.0422,-6.50796844775282 -21.0758746097882,-6.51745977214832 -21.1172840557841,-6.83092346232774 -22.484886427092))"
194,76,"POLYGON((-7.16577695287454 -23.9270815617143,-7.17485124418147 -23.9661527504388,-7.1832 -24.0021,-7.18331680151593 -24.0020830324081,-8.97643 -23.7416,-8.96775427176512 -23.7062628240732,-8.6134531537553 -22.2631561938019,-8.60465 -22.2273,-6.83092346232774 -22.484886427092,-6.83083 -22.4849,-6.83819965176037 -22.5166315198537,-6.84826768225523 -22.5599814527844,-7.16577695287454 -23.9270815617143))"
194,77,"POLYGON((-7.505254925715 -25.3684818555593,-7.51352063859369 -25.4035639396649,-7.52293 -25.4435,-7.52307220972243 -25.4434793418149,-9.33616 -25.1801,-9.32693169107872 -25.1431813971751,-8.96775427176512 -23.7062628240732,-8.95789 -23.6668,-7.16577695287454 -23.9270815617143,-7.16565 -23.9271,-7.17485124418147 -23.9661527504388,-7.18331680151593 -24.0020830324081,-7.505254925715 -25.3684818555593))"
194,78,"POLYGON((-7.84990184676287 -26.8092793993341,-7.8585846296637 -26.8455641912911,-7.86783 -26.8842,-7.86798103692166 -26.8841780621545,-9.70262 -26.6177,-9.69362010649628 -26.5823768076633,-9.32693169107872 -25.1431813971751,-9.31728 -25.1053,-7.505254925715 -25.3684818555593,-7.50513 -25.3685,-7.51352063859369 -25.4035639396649,-7.52307220972243 -25.4434793418149,-7.84990184676287 -26.8092793993341))"
194,79,"POLYGON((-8.20016803867335 -28.2492770447761,-8.20911897024994 -28.2860602648428,-8.2184 -28.3242,-8.21856386641304 -28.3241761961545,-10.0764 -28.0543,-10.0649490097935 -28.0102669189886,-9.69362010649628 -26.5823768076633,-9.68338 -26.543,-7.84990184676287 -26.8092793993341,-7.84976 -26.8093,-7.8585846296637 -26.8455641912911,-7.86798103692166 -26.8841780621545,-8.20016803867335 -28.2492770447761))"
194,80,"POLYGON((-8.55662823932408 -29.688472657897,-8.5665996710665 -29.7287134822334,-8.57517 -29.7633,-8.57533178947591 -29.7632764996991,-10.4581 -29.4898,-10.4499374361757 -29.4590820735422,-10.0649490097935 -28.0102669189886,-10.0568 -27.9796,-8.20016803867335 -28.2492770447761,-8.20001 -28.2493,-8.20911897024994 -28.2860602648428,-8.21856386641304 -28.3241761961545,-8.55662823932408 -29.688472657897))"
194,81,"POLYGON((-8.91983546433379 -31.1268730489927,-8.92896443521099 -31.1630068672803,-8.93874 -31.2017,-8.93893860104949 -31.2016711420329,-10.8485 -30.9242,-10.8406101087639 -30.8951967213758,-10.4499374361757 -29.4590820735422,-10.438 -29.4152,-8.55662823932408 -29.688472657897,-8.55644 -29.6885,-8.5665996710665 -29.7287134822334,-8.57533178947591 -29.7632764996991,-8.91983546433379 -31.1268730489927))"
194,82,"POLYGON((-9.29044658652132 -32.5642714384454,-9.29948101195922 -32.5992928640983,-9.30975 -32.6391,-9.30997344827354 -32.6390675279844,-11.2482 -32.3574,-11.2400447843185 -32.3281436730799,-10.8406101087639 -30.8951967213758,-10.8279 -30.8496,-8.91983546433379 -31.1268730489927,-8.91965 -31.1269,-8.92896443521099 -31.1630068672803,-8.93893860104949 -31.2016711420329,-9.29044658652132 -32.5642714384454))"
194,83,"POLYGON((-9.66918571338099 -34.00076720196,-9.67883899942326 -34.0373608200889,-9.6889 -34.0755,-9.6891352447467 -34.07546580995,-11.6581 -33.7893,-11.6480521928747 -33.7541816318945,-11.2400447843185 -32.3281436730799,-11.2271 -32.2829,-9.29044658652132 -32.5642714384454,-9.29025 -32.5643,-9.29948101195922 -32.5992928640983,-9.30997344827354 -32.6390675279844,-9.66918571338099 -34.00076720196))"
194,84,"POLYGON((-10.0568035956323 -35.4361558811986,-10.0690014539529 -35.4812984795958,-10.077 -35.5109,-10.0771990764662 -35.5108710647562,-12.0791 -35.2199,-12.067986101712 -35.1821087281441,-11.6480521928747 -33.7541816318945,-11.6365 -33.7149,-9.66918571338099 -34.00076720196,-9.66896 -34.0008,-9.67883899942326 -34.0373608200889,-9.6891352447467 -34.07546580995,-10.0568035956323 -35.4361558811986))"
194,85,"POLYGON((-10.4541082032686 -36.870555196587,-10.4658423135825 -36.9128855156489,-10.4748 -36.9452,-10.47503527812 -36.945165794945,-12.5122 -36.649,-12.5024350219167 -36.6167539105024,-12.067986101712 -35.1821087281441,-12.0569 -35.1455,-10.0568035956323 -35.4361558811986,-10.0565 -35.4362,-10.0690014539529 -35.4812984795958,-10.0771990764662 -35.5108710647562,-10.4541082032686 -36.870555196587))"
210,34,"POLYGON((-17.7977465546872 36.6667588350357,-17.8165562027876 36.6065366852127,-17.8231421506123 36.5854507013332,-17.8265 36.5747,-17.8618 36.5798312978974,-17.9004578493877 36.5854507013332,-17.9006690969702 36.5854814088198,-19.8617883589704 36.8705546990663,-19.8621 36.8706,-19.8501013860183 36.9127222588162,-19.8408599731961 36.9451651045748,-19.4538365381413 38.3038471427019,-19.440929556928 38.3491583098113,-19.4326 38.3784,-19.4323654391495 38.3783658874014,-18.4162392422984 38.2305888605077,-17.8618 38.1499557825752,-17.5948862192613 38.1111380401759,-17.3574 38.0766,-17.3677935897501 38.0433232307703,-17.7977465546872 36.6667588350357))"
210,35,"POLYGON((-20.2495837815288 35.4713569154739,-20.2386348766206 35.51086146501,-19.8617883589704 36.8705546990663,-19.8501013860183 36.9127222588162,-19.8411 36.9452,-19.8408599731961 36.9451651045748,-17.9258534453128 36.6667588350357,-17.8618 36.6574466575047,-17.8037 36.649,-17.8165562027876 36.6065366852127,-17.8229309030298 36.5854814088198,-17.8618 36.4570989674868,-18.2512218382934 35.1708605363048,-18.2589 35.1455,-20.2590647270724 35.4362657981567,-20.2593 35.4363,-20.2495837815288 35.4713569154739))"
210,36,"POLYGON((-20.6467104289068 34.0007724531763,-20.6469 34.0008,-20.6386122483737 34.0314748375756,-20.626728169653 34.0754604926644,-20.2590647270724 35.4362657981567,-20.2495837815288 35.4713569154739,-20.2389 35.5109,-20.2386348766206 35.51086146501,-18.2368 35.2199,-18.2512218382934 35.1708605363048,-18.6677625357277 33.7544715854717,-18.6794 33.7149,-20.6467104289068 34.0007724531763))"
210,37,"POLYGON((-21.0254034132954 32.564271439156,-21.0256 32.5643,-21.0163174517887 32.5994926413872,-21.0058789343955 32.6390678734107,-20.6467104289068 34.0007724531763,-20.6386122483737 34.0314748375756,-20.627 34.0755,-20.626728169653 34.0754604926644,-18.6578 33.7893,-18.6677625357277 33.7544715854717,-19.0794515599453 32.315231979806,-19.0887 32.2829,-21.0254034132954 32.564271439156))"
210,38,"POLYGON((-21.3960048896162 31.1268716480064,-21.3962 31.1269,-21.3864011275918 31.1648847599481,-21.3769110378639 31.2016725417643,-21.0254034132954 32.564271439156,-21.0163174517887 32.5994926413872,-21.0061 32.6391,-21.0058789343955 32.6390678734107,-19.0677 32.3574,-19.0794515599453 32.315231979806,-19.4791372399658 30.8810433355058,-19.4879 30.8496,-21.3960048896162 31.1268716480064))"
210,39,"POLYGON((-21.7592426264447 29.6884771416918,-21.7594 29.6885,-21.7508596660863 29.7223039060377,-21.740509272573 29.7632722959524,-21.3960048896162 31.1268716480064,-21.3864011275918 31.1648847599481,-21.3771 31.2017,-21.3769110378639 31.2016725417643,-19.4674 30.9242,-19.4791372399658 30.8810433355058,-19.8700959729704 29.4435269414905,-19.8778 29.4152,-21.7592426264447 29.6884771416918))"
210,40,"POLYGON((-22.1157303918856 28.2492753644397,-22.1159 28.2493,-22.1062378575965 28.2882884957328,-22.0973438766085 28.3241773209347,-21.7592426264447 29.6884771416918,-21.7508596660863 29.7223039060377,-21.7407 29.7633,-21.740509272573 29.7632722959524,-19.8578 29.4898,-19.8700959729704 29.4435269414905,-20.2509237547674 28.0103694132825,-20.2591 27.9796,-22.1157303918856 28.2492753644397))"
210,41,"POLYGON((-22.4659291608821 26.8092751884505,-22.4661 26.8093,-22.4554030509737 26.853263125556,-22.4478798486295 26.8841825483212,-22.1157303918856 28.2492753644397,-22.1062378575965 28.2882884957328,-22.0975 28.3242,-22.0973438766085 28.3241773209347,-20.2395 28.0543,-20.2509237547674 28.0103694132825,-20.6193322661732 26.5936371402862,-20.6325 26.543,-22.4659291608821 26.8092751884505))"
201,60,"POLYGON((-12.6448647699045 0.566169408979251,-12.9358322399283 -0.805135316577672,-12.9518 -0.88039,-14.5969 -0.64141,-14.5957677164081 -0.636073644564411,-14.274 0.88039,-14.2739548227809 0.880383437206364,-12.6289 0.64141,-12.6448647699045 0.566169408979251))"
210,42,"POLYGON((-22.8105760295237 25.3684820006444,-22.8107 25.3685,-22.8023436910081 25.4034204784644,-22.7927577885428 25.4434793490643,-22.4659291608821 26.8092751884505,-22.4554030509737 26.853263125556,-22.448 26.8842,-22.4478798486295 26.8841825483212,-20.6132 26.6177,-20.6193322661732 26.5936371402862,-20.9880192804225 25.1469184800652,-20.9986 25.1054,-22.8105760295237 25.3684820006444))"
210,43,"POLYGON((-23.1501191783662 23.9270882614266,-23.1502 23.9271,-23.1444176788884 23.951640475045,-23.1325338968346 24.0020758713687,-22.8105760295237 25.3684820006444,-22.8023436910081 25.4034204784644,-22.7929 25.4435,-22.7927577885428 25.4434793490643,-20.9797 25.1802,-20.9880192804225 25.1469184800652,-21.3447920218677 23.7196388953354,-21.358 23.6668,-23.1501191783662 23.9270882614266))"
210,44,"POLYGON((-23.4848945128961 22.4849846746946,-23.485 22.485,-23.4765796337686 22.5212603962808,-23.4675873476714 22.5599836356735,-23.1501191783662 23.9270882614266,-23.1444176788884 23.951640475045,-23.1327 24.0021,-23.1325338968346 24.0020758713687,-21.3394 23.7416,-21.3447920218677 23.7196388953354,-21.7042103546323 22.2557680472844,-21.7112 22.2273,-23.4848945128961 22.4849846746946))"
210,45,"POLYGON((-23.8155121680981 21.0421872461759,-23.8156 21.0422,-23.8079688403074 21.0754928260459,-23.7983897490602 21.1172839864226,-23.4848945128961 22.4849846746946,-23.4765796337686 22.5212603962808,-23.4677 22.56,-23.4675873476714 22.5599836356735,-21.693 22.3022,-21.7042103546323 22.2557680472844,-22.0461850458687 20.8393496364252,-22.0588 20.7871,-23.8155121680981 21.0421872461759))"
210,46,"POLYGON((-24.1423232349928 19.5988888547015,-24.1424 19.5989,-24.1352494116611 19.6304715421163,-24.1253942006717 19.6739846341963,-23.8155121680981 21.0421872461759,-23.8079688403074 21.0754928260459,-23.7985 21.1173,-23.7983897490602 21.1172839864226,-22.0408 20.862,-22.0461850458687 20.8393496364252,-22.3907008924598 19.3902609243068,-22.4012 19.3461,-24.1423232349928 19.5988888547015))"
210,47,"POLYGON((-24.4656798640981 18.155097075636,-24.4657 18.1551,-24.4635643583844 18.1646350559961,-24.4488613728383 18.230279867125,-24.1423232349928 19.5988888547015,-24.1352494116611 19.6304715421163,-24.1255 19.674,-24.1253942006717 19.6739846341963,-22.3835 19.421,-22.3907008924598 19.3902609243068,-22.7355249645367 17.9182804286158,-22.7388 17.9043,-24.4656798640981 18.155097075636))"
210,48,"POLYGON((-24.7859121554685 16.7108872377103,-24.786 16.7109,-24.7757758474894 16.7569966686191,-24.7693447442347 16.7859919751032,-24.4656798640981 18.155097075636,-24.4635643583844 18.1646350559961,-24.449 18.2303,-24.4488613728383 18.230279867125,-22.7214 17.9794,-22.7355249645367 17.9182804286158,-23.0673502583568 16.4824524178602,-23.0721 16.4619,-24.7859121554685 16.7108872377103))"
153,62,"POLYGON((60.904755712159 -2.32697356666783,60.614243162882 -3.69831174359905,60.5983 -3.77357,58.9501 -3.53415,58.9521685087242 -3.52445089326825,59.2746 -2.01259,59.2746045234977 -2.01259065710392,60.9207 -2.25171,60.904755712159 -2.32697356666783))"
153,63,"POLYGON((60.614243162882 -3.69831174359905,60.6143 -3.69832,60.307653266234 -5.14487321113575,60.2917 -5.22013,58.6405 -4.98025,58.6566035571912 -4.90503051674175,58.9521685087242 -3.52445089326825,58.9662 -3.45891,60.614243162882 -3.69831174359905))"
153,64,"POLYGON((60.0006712109316 -6.59136581792295,59.9853461370965 -6.66356589410568,59.9847 -6.66661,59.9846987861907 -6.66660982368456,58.3293240688595 -6.42615349619303,58.3293 -6.42615,58.6566 -4.90503,58.6566035571912 -4.90503051674175,60.307653266234 -5.14487321113575,60.3077 -5.14488,60.0006712109316 -6.59136581792295))"
153,65,"POLYGON((58.0284904442443 -7.81635037552242,58.3293240688595 -6.42615349619303,58.3456 -6.35094,60.0006712109316 -6.59136581792295,60.0007 -6.59137,59.9853461370965 -6.66356589410568,59.9846987861907 -6.66660982368456,59.6771 -8.11298,59.6770400470293 -8.11297129118656,58.0165 -7.87176,58.0284904442443 -7.81635037552242))"
153,66,"POLYGON((59.6770400470293 -8.11297129118656,59.3844567497952 -9.48391371776759,59.3729053636 -9.53803945074859,59.3684 -9.55915,59.3683831312454 -9.5591475495925,58.0006257916314 -9.36046288558941,57.8463844203048 -9.33805730665387,57.7017 -9.31704,57.7096894679678 -9.2803507029427,57.7140899884739 -9.26014259838488,57.8463489111991 -8.65278214285715,58.0284904442443 -7.81635037552242,58.0328 -7.79656,59.6931 -8.03772,59.6770400470293 -8.11297129118656))"
153,67,"POLYGON((57.5792252740798 -10.7902765152194,57.3845 -10.762,57.3894272726891 -10.7395476767598,57.6920719415564 -9.36047321487357,57.7096540929245 -9.28035584149465,57.7140899884739 -9.26014259838488,57.7181 -9.24187,57.8463526491913 -9.26049911290012,57.9830079258177 -9.28034873466405,57.983045546669 -9.28035419921462,59.3844567497952 -9.48391371776759,59.3845 -9.48392,59.3729053636 -9.53803945074859,59.3683831312454 -9.5591475495925,59.0586 -11.0051,59.0585097775738 -11.0050868985892,58.338910872643 -10.9005922484556,57.84635 -10.8290663251897,57.5792252740798 -10.7902765152194))"
153,68,"POLYGON((57.84635 -12.3199882697337,57.5791859955724 -12.2811935917251,57.0648 -12.2065,57.0752931345584 -12.1590827636385,57.353789127357 -10.9005922484556,57.3715249456431 -10.8204461793225,57.3894272726891 -10.7395476767598,57.4011 -10.6868,57.84635 -10.7514751165153,58.1134747259202 -10.7902765152194,58.3211750543569 -10.8204461793225,59.0747 -10.9299,59.0585097775738 -11.0050868985892,58.7633962872883 -12.3755849363761,58.7472 -12.4508,58.6804118973258 -12.441101751377,57.84635 -12.3199882697337))"
153,69,"POLYGON((57.2204082127932 -13.7199847273668,56.7421 -13.6505,56.7471534625213 -13.6278800227978,56.9773061492987 -12.597685674677,57.0122881026742 -12.441101751377,57.0301989175203 -12.3609305377228,57.0752931345584 -12.1590827636385,57.0815 -12.1313,57.84635 -12.2423896878716,58.1135140044276 -12.2811935917251,58.6625010824797 -12.3609305377228,58.7633962872883 -12.3755849363761,58.7635 -12.3756,58.7153938507013 -12.597685674677,58.4896376150805 -13.6399064017824,58.4722917872068 -13.7199847273668,58.450389461605 -13.8210984691477,58.4488384691646 -13.8282587429913,58.4341 -13.8963,58.4339998579515 -13.8962854521776,57.84635 -13.8109164598109,57.5793837441789 -13.7721337732383,57.2204082127932 -13.7199847273668))"
153,70,"POLYGON((57.5795741794266 -15.262978288836,57.5560711020503 -15.2595645034283,56.4162 -15.094,56.4290049248751 -15.0372743322189,56.7471534625213 -13.6278800227978,56.759 -13.5754,57.2030623849195 -13.6399064017824,57.84635 -13.733353112806,58.1133162558211 -13.7721337732383,58.450389461605 -13.8210984691477,58.4504 -13.8211,58.4488384691646 -13.8282587429913,58.4339998579515 -13.8962854521776,58.1540920043855 -15.1795059557696,58.1366288979497 -15.2595645034283,58.1351851425238 -15.2661833122297,58.1205630526099 -15.3332173927094,58.1188 -15.3413,58.1187861509801 -15.3412979884514,57.84635 -15.3017270615529,57.5795741794266 -15.262978288836))"
153,71,"POLYGON((57.84635 -16.5802221723519,57.8176169448936 -16.7108879328268,57.8076985372916 -16.7559926481872,57.8011 -16.786,57.8010447442347 -16.7859919751032,56.0866 -16.537,56.0915256638821 -16.5154257058873,56.4290049248751 -15.0372743322189,56.4332 -15.0189,57.5386079956145 -15.1795059557696,57.84635 -15.2242181334822,58.1131258205734 -15.262978288836,58.1351851425238 -15.2661833122297,58.1353 -15.2662,58.1205630526099 -15.3332173927094,58.1187861509801 -15.3412979884514,57.84635 -16.5802221723519))"
153,72,"POLYGON((57.4973829847779 -18.1550830057226,57.4854495195382 -18.2088862908416,57.4807 -18.2303,57.4806534285131 -18.2302932337097,55.7531 -17.9793,55.7585739675599 -17.9556221254977,56.0915256638821 -16.5154257058873,56.1039 -16.4619,57.8176169448936 -16.7108879328268,57.8177 -16.7109,57.8076985372916 -16.7559926481872,57.8010447442347 -16.7859919751032,57.4973829847779 -18.1550830057226))"
153,73,"POLYGON((57.1740280243061 -19.5988895500486,57.1670263540091 -19.6301409077154,57.1572 -19.674,57.1570989882191 -19.6739853295175,55.4152 -19.421,55.4223410244748 -19.3905250652197,55.7585739675599 -17.9556221254977,55.7706 -17.9043,57.4973829847779 -18.1550830057226,57.4975 -18.1551,57.4854495195382 -18.2088862908416,57.4806534285131 -18.2302932337097,57.1740280243061 -19.5988895500486))"
153,74,"POLYGON((56.8473073787281 -21.0421865507249,56.8395426999311 -21.0764794195016,56.8303 -21.1173,56.8301897490602 -21.1172839864226,55.0726 -20.862,55.0781051032894 -20.8388382290415,55.4223410244748 -19.3905250652197,55.4329 -19.3461,57.1740280243061 -19.5988895500486,57.1741 -19.5989,57.1670263540091 -19.6301409077154,57.1570989882191 -19.6739853295175,56.8473073787281 -21.0421865507249))"
153,75,"POLYGON((56.5167166944966 -22.4848879019632,56.5102589989255 -22.5130611998588,56.4995 -22.56,56.4993612078262 -22.5599798396313,54.7247 -22.3022,54.7300954714187 -22.2798587079899,55.0781051032894 -20.8388382290415,55.0906 -20.7871,56.8473073787281 -21.0421865507249,56.8474 -21.0422,56.8395426999311 -21.0764794195016,56.8301897490602 -21.1172839864226,56.5167166944966 -22.4848879019632))"
